CM082711.1_contig000652	81661
CM082711.1_contig000653	1617592
CM082711.1_contig000654	595091
CM082711.1_contig000655	101253
CM082711.1_contig000656	250564
CM082711.1_contig000657	4369821
CM082711.1_contig000658	719446
CM082711.1_contig000659	25887
CM082711.1_contig000660	41640
CM082711.1_contig000661	1399232
CM082711.1_contig000662	577094
CM082711.1_contig000663	869941
CM082711.1_contig000664	246263
CM082711.1_contig000665	846147
CM082711.1_contig000666	1843550
CM082711.1_contig000667	1095993
CM082711.1_contig000668	4314883
CM082711.1_contig000669	1570168
CM082711.1_contig000670	1701558
CM082711.1_contig000671	294661
CM082711.1_contig000672	2204899
CM082711.1_contig000673	118766
CM082711.1_contig000674	134213
CM082711.1_contig000675	184649
CM082711.1_contig000676	118500
CM082711.1_contig000677	198328
CM082711.1_contig000678	214766
CM082711.1_contig000679	673904
CM082711.1_contig000680	1317937
CM082711.1_contig000681	5327733
CM082711.1_contig000682	2610143
CM082711.1_contig000683	86875
CM082711.1_contig000684	358909
CM082711.1_contig000685	3397989
CM082711.1_contig000686	1691238
CM082711.1_contig000687	5270616
CM082711.1_contig000688	1780977
CM082711.1_contig000689	134915
CM082711.1_contig000690	399040
CM082711.1_contig000691	270213
CM082711.1_contig000692	786618
CM082711.1_contig000693	5309179
CM082711.1_contig000694	99894
CM082711.1_contig000695	3232889
CM082711.1_contig000696	864093
CM082711.1_contig000697	2813492
CM082711.1_contig000698	33978
CM082711.1_contig000699	1259705
CM082711.1_contig000700	557293
CM082711.1_contig000701	300304
CM082711.1_contig000702	409296
CM082711.1_contig000703	774484
CM082711.1_contig000704	1029456
CM082711.1_contig000705	567055
CM082711.1_contig000706	3505036
CM082711.1_contig000707	4555722
CM082711.1_contig000708	1093649
CM082711.1_contig000709	569045
CM082711.1_contig000710	652530
CM082711.1_contig000711	1472979
CM082711.1_contig000712	134862
CM082711.1_contig000713	1567693
CM082711.1_contig000714	94644
CM082711.1_contig000715	1054008
CM082711.1_contig000716	119024
CM082711.1_contig000717	6702498
CM082711.1_contig000718	6827039
CM082711.1_contig000719	1481195
CM082711.1_contig000720	1373639
CM082711.1_contig000721	2488054
CM082711.1_contig000722	62111
CM082711.1_contig000723	909618
CM082711.1_contig000724	5555737
CM082711.1_contig000725	1489256
CM082711.1_contig000726	4395701
CM082711.1_contig000727	2603451
CM082711.1_contig000728	2908744
CM082711.1_contig000729	8747077
CM082711.1_contig000730	1351657
CM082711.1_contig000731	2360527
CM082711.1_contig000732	1215581
CM082711.1_contig000733	237001
CM082711.1_contig000734	2724869
CM082711.1_contig000735	5863311
CM082711.1_contig000736	5721549
CM082711.1_contig000737	4271363
CM082711.1_contig000738	460758
CM082711.1_contig000739	423051
CM082711.1_contig000740	340139
CM082711.1_contig000741	1059837
CM082711.1_contig000742	3202844
CM082711.1_contig000743	1210432
CM082711.1_contig000744	107931
CM082711.1_contig000745	5176300
CM082711.1_contig000746	3090943
CM082711.1_contig000747	1780546
CM082711.1_contig000748	784480
CM082711.1_contig000749	3962768
CM082711.1_contig000750	2646041
CM082711.1_contig000751	1721426
CM082711.1_contig000752	1537622
CM082711.1_contig000753	430298
CM082711.1_contig000754	275543
CM082711.1_contig000755	791047
CM082711.1_contig000756	126421
CM082711.1_contig000757	317768
CM082711.1_contig000758	285506
CM082711.1_contig000759	216731
CM082711.1_contig000760	182704
CM082711.1_contig000761	698741
CM082711.1_contig000762	922916
CM082711.1_contig000763	1535466
CM082711.1_contig000764	423242
CM082711.1_contig000765	2618676
CM082711.1_contig000766	1891952
CM082711.1_contig000767	135958
CM082711.1_contig000768	379720
CM082711.1_contig000769	549347
CM082711.1_contig000770	2564880
CM082711.1_contig000771	202749
CM082711.1_contig000772	5471992
CM082711.1_contig000773	217025
CM082711.1_contig000774	377739
CM082711.1_contig000775	995949
CM082711.1_contig000776	5172324
CM082711.1_contig000777	345093
CM082711.1_contig000778	3678074
CM082711.1_contig000779	121612
CM082711.1_contig000780	2147051
CM082711.1_contig000781	63400
CM082711.1_contig000782	442698
CM082711.1_contig000783	12423738
CM082711.1_contig000784	1662371
CM082711.1_contig000785	21169075
CM082711.1_contig000786	1189527
CM082711.1_contig000787	390192
CM082711.1_contig000788	1111127
CM082711.1_contig000789	1868768
CM082711.1_contig000790	978327
CM082711.1_contig000791	3493951
CM082711.1_contig000792	2337297
CM082711.1_contig000793	923900
CM082711.1_contig000794	133133
CM082711.1_contig000795	2056087
CM082711.1_contig000796	3588600
CM082711.1_contig000797	1737927
CM082711.1_contig000798	423918
CM082711.1_contig000799	12173468
CM082711.1_contig000800	2563195
CM082711.1_contig000801	3523796
CM082711.1_contig000802	6346012
CM082711.1_contig000803	5700764
CM082711.1_contig000804	198518
CM082711.1_contig000805	339002
CM082711.1_contig000806	5362813
CM082711.1_contig000807	598912
CM082711.1_contig000808	154376
CM082711.1_contig000809	1873600
CM082711.1_contig000810	3089848
CM082711.1_contig000811	3452870
CM082711.1_contig000812	201003
CM082711.1_contig000813	259537
CM082711.1_contig000814	541304
CM082711.1_contig000815	210801
CM082711.1_contig000816	212733
CM082711.1_contig000817	197860
CM082711.1_contig000818	301096
CM082711.1_contig000819	1099775
CM082711.1_contig000820	90686
CM082711.1_contig000821	9197499
CM082711.1_contig000822	837673
CM082711.1_contig000823	2452641
CM082711.1_contig000824	162428
CM082711.1_contig000825	319855
CM082711.1_contig000826	94354
CM082711.1_contig000827	1908866
CM082711.1_contig000828	482947
CM082711.1_contig000829	157954
CM082711.1_contig000830	203524
CM082711.1_contig000831	506112
CM082711.1_contig000832	1734732
CM082711.1_contig000833	165806
CM082711.1_contig000834	214999
CM082711.1_contig000835	1731347
CM082711.1_contig000836	491117
CM082711.1_contig000837	4497119
CM082711.1_contig000838	4860858
CM082711.1_contig000839	2502914
CM082711.1_contig000840	2256532
CM082711.1_contig000841	134440
CM082711.1_contig000842	292837
CM082711.1_contig000843	465871
CM082711.1_contig000844	3527039
CM082711.1_contig000845	2826226
CM082711.1_contig000846	587855
CM082711.1_contig000847	431102
CM082711.1_contig000848	1662888
CM082711.1_contig000849	860007
CM082711.1_contig000850	1868818
CM082711.1_contig000851	505651
CM082711.1_contig000852	503297
CM082711.1_contig000853	195358
CM082711.1_contig000854	219717
CM082711.1_contig000855	147128
CM082711.1_contig000856	203122
CM082711.1_contig000857	5033680
CM082711.1_contig000858	1939289
CM082711.1_contig000859	3702310
CM082711.1_contig000860	247649
CM082711.1_contig000861	3090968
CM082711.1_contig000862	6082956
CM082711.1_contig000863	1030082
CM082711.1_contig000864	2156296
CM082711.1_contig000865	606793
CM082711.1_contig000866	982831
CM082711.1_contig000867	1795016
CM082711.1_contig000868	3574975
CM082711.1_contig000869	4591950
CM082711.1_contig000870	4716464
CM082711.1_contig000871	2005263
CM082711.1_contig000872	2441721
CM082711.1_contig000873	10526773
CM082711.1_contig000874	295331
CM082711.1_contig000875	127595
CM082711.1_contig000876	929431
CM082711.1_contig000877	553461
CM082711.1_contig000878	4904838
CM082711.1_contig000879	4788215
CM082711.1_contig000880	13131376
CM082711.1_contig000881	1750631
CM082711.1_contig000882	1095023
CM082711.1_contig000883	1029253
CM082711.1_contig000884	1234556
CM082711.1_contig000885	76027
CM082711.1_contig000886	5092300
CM082711.1_contig000887	2260674
CM082711.1_contig000888	1806136
CM082711.1_contig000889	3457115
CM082711.1_contig000890	9738286
CM082711.1_contig000891	1254854
CM082711.1_contig000892	5159025
CM082711.1_contig000893	831456
CM082711.1_contig000894	539829
CM082711.1_contig000895	135932
CM082711.1_contig000896	1109975
CM082711.1_contig000897	6321246
CM082711.1_contig000898	2160420
CM082711.1_contig000899	365266
CM082711.1_contig000900	483301
CM082711.1_contig000901	198558
